attack,back,forward,jump,left,right,sneak,sprint,use,drop,inventory,ESC,camera1,camera2,startImage,hotbar
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,1,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,2,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,3,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,4,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,5,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,6,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,7,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,8,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,9,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,10,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,11,1
0,0,1,0,1,0,0,0,0,0,0,0,-1.6094986352788734,0.0,12,1
0,0,1,0,0,0,0,0,0,0,0,0,-0.6153942662021781,0.6153942662021781,13,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,14,1
0,0,1,1,0,0,0,1,0,0,0,0,5.809483127522302,-1.6094986352788734,15,1
0,0,1,1,1,0,0,1,0,0,0,0,3.2153691330919005,0.0,16,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,17,1
0,0,1,1,0,0,0,1,0,0,0,0,-0.6153942662021781,-0.6153942662021781,18,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,19,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,20,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,21,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,22,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,23,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,24,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,25,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,26,1
0,0,1,1,0,0,0,1,0,0,0,0,-0.6153942662021781,-1.6094986352788734,27,1
0,0,1,1,0,0,0,1,0,0,0,0,-3.2153691330919005,-10.0,28,1
0,0,0,1,0,0,0,0,0,0,0,0,-3.2153691330919005,-10.0,29,1
0,0,1,1,0,0,0,1,0,0,0,0,-3.2153691330919005,-5.809483127522302,30,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,31,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,32,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,1.6094986352788734,33,1
0,0,1,0,0,0,0,1,0,0,0,0,-0.6153942662021781,10.0,34,1
0,0,1,0,0,1,0,1,0,0,0,0,-0.6153942662021781,10.0,35,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,1.6094986352788734,36,1
0,0,1,0,0,0,0,1,0,0,0,0,0.6153942662021781,0.6153942662021781,37,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,38,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,39,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,40,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,41,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,42,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.6153942662021781,43,1
0,0,1,0,0,0,0,1,0,0,0,0,1.6094986352788734,-5.809483127522302,44,1
0,0,0,0,0,0,0,1,0,0,0,0,0.6153942662021781,-3.2153691330919005,45,1
0,0,1,0,0,0,0,1,0,0,0,0,0.6153942662021781,-1.6094986352788734,46,1
0,0,1,1,0,0,0,1,0,0,0,0,0.6153942662021781,-3.2153691330919005,47,1
0,0,1,0,0,1,0,1,0,0,0,0,3.2153691330919005,-10.0,48,1
0,0,1,1,0,0,0,1,0,0,0,0,0.6153942662021781,-10.0,49,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,50,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,51,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,52,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,53,1
0,0,1,0,0,0,0,1,0,0,0,0,-0.6153942662021781,0.6153942662021781,54,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,55,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,56,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,57,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,-1.6094986352788734,58,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,-1.6094986352788734,59,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,60,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,61,1
0,0,1,1,0,0,0,1,0,0,0,0,-0.6153942662021781,-3.2153691330919005,62,1
0,0,1,1,0,0,0,1,0,0,0,0,-0.6153942662021781,-10.0,63,1
0,0,1,1,0,1,0,0,0,0,0,0,-0.6153942662021781,-10.0,64,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,-10.0,65,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,66,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,-0.6153942662021781,67,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,68,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,69,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,70,1
0,0,1,0,0,0,0,1,0,0,0,0,1.6094986352788734,-3.2153691330919005,71,1
0,0,1,0,1,0,0,1,0,0,0,0,1.6094986352788734,-5.809483127522302,72,1
0,0,1,0,1,0,0,1,0,0,0,0,3.2153691330919005,-10.0,73,1
0,0,1,0,0,0,0,1,0,0,0,0,5.809483127522302,-3.2153691330919005,74,1
0,0,1,0,0,0,0,1,0,0,0,0,5.809483127522302,-1.6094986352788734,75,1
0,0,1,0,0,0,0,1,0,0,0,0,0.6153942662021781,0.0,76,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,77,1
0,0,1,0,0,0,0,0,0,0,0,0,0.6153942662021781,3.2153691330919005,78,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,5.809483127522302,79,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.6153942662021781,80,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,81,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,82,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,83,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,84,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,85,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,86,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,87,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,88,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,89,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,90,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,91,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,92,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,93,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,94,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,95,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,96,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,97,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,98,1
1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,99,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,100,1
1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,101,1
1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,102,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,103,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,104,2
0,0,1,0,0,0,0,0,0,0,0,0,-0.6153942662021781,0.0,105,2
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,106,2
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,107,2
1,0,1,0,0,0,0,0,0,0,0,0,1.6094986352788734,-10.0,108,2
0,0,1,0,0,0,0,0,0,0,0,0,0.0,-10.0,109,2
0,0,1,0,0,0,0,0,0,0,0,0,-0.6153942662021781,-1.6094986352788734,110,2
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,111,2
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,112,2
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,113,2
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,114,2
0,0,1,0,0,0,0,0,0,0,0,0,-1.6094986352788734,1.6094986352788734,115,2
0,0,1,0,0,0,0,1,0,0,0,0,-5.809483127522302,5.809483127522302,116,2
0,0,1,0,0,0,0,1,0,0,0,0,-5.809483127522302,3.2153691330919005,117,2
0,0,1,1,0,0,0,1,0,0,0,0,-1.6094986352788734,0.6153942662021781,118,2
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,119,2
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,120,2
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,121,2
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,122,2
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,123,2
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,124,2
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,125,2
0,0,1,0,0,0,0,1,0,0,0,0,0.6153942662021781,5.809483127522302,126,2
0,0,1,0,0,0,0,1,0,0,0,0,-0.6153942662021781,3.2153691330919005,127,2
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.6153942662021781,128,2
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,129,2
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,130,2
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,131,2
