attack,back,forward,jump,left,right,sneak,sprint,use,drop,inventory,ESC,camera1,camera2,startImage,hotbar
0,0,0,0,0,0,0,0,0,0,0,0,3.2153691330919005,10.0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,5.809483127522302,10.0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,3.2153691330919005,-0.6153942662021781,3,1
0,0,0,0,0,0,0,0,0,0,0,0,-10.0,0.0,4,1
0,0,1,0,0,0,0,0,0,0,0,0,-10.0,-0.6153942662021781,5,1
0,0,0,0,0,0,0,0,0,0,0,0,-10.0,-3.2153691330919005,6,1
0,0,0,0,0,1,0,0,0,0,0,0,1.6094986352788734,-10.0,7,1
0,0,1,0,0,0,0,0,0,0,0,0,3.2153691330919005,-5.809483127522302,8,1
0,0,0,0,0,1,0,0,0,0,0,0,3.2153691330919005,-10.0,9,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,10,1
0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11,1
0,0,0,0,0,0,0,0,0,0,0,0,-5.809483127522302,-10.0,12,1
0,0,0,0,0,0,0,0,0,0,0,0,-1.6094986352788734,-3.2153691330919005,13,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,14,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,15,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,16,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.6153942662021781,17,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,18,1
0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,19,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,20,1
0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,21,1
0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,22,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,23,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,-10.0,24,1
0,0,1,1,0,0,0,1,0,0,0,0,-0.6153942662021781,-3.2153691330919005,25,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.6153942662021781,26,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,27,1
0,0,1,1,0,0,0,0,0,0,0,0,0.6153942662021781,-3.2153691330919005,28,1
0,0,1,0,1,0,0,1,0,0,0,0,1.6094986352788734,-0.6153942662021781,29,1
0,0,1,0,1,0,0,1,0,0,0,0,0.0,0.0,30,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,31,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,32,1
0,0,1,1,0,0,0,1,0,0,0,0,1.6094986352788734,3.2153691330919005,33,1
0,0,1,0,0,0,0,0,0,0,0,0,3.2153691330919005,1.6094986352788734,34,1
0,0,1,0,0,1,0,0,0,0,0,0,10.0,10.0,35,1
0,0,0,0,0,0,0,0,0,0,0,0,5.809483127522302,10.0,36,1
0,0,1,0,0,0,0,0,0,0,0,0,0.6153942662021781,0.6153942662021781,37,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,38,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,39,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,40,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,41,1
0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,42,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,43,1
0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,44,1
0,0,0,0,0,0,0,0,0,0,0,0,0.6153942662021781,0.6153942662021781,45,1
0,0,1,0,0,1,0,0,0,0,0,0,1.6094986352788734,0.6153942662021781,46,1
0,0,1,0,0,0,0,0,0,0,0,0,0.6153942662021781,0.0,47,1
0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,48,1
0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,49,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,50,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,51,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,52,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,53,1
0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,54,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,55,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,56,1
0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,57,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,58,1
0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,59,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,60,1
0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,61,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,-1.6094986352788734,62,1
0,0,1,0,0,1,0,0,0,0,0,0,-0.6153942662021781,-0.6153942662021781,63,1
0,0,1,0,0,0,0,0,0,0,0,0,0.6153942662021781,0.0,64,1
0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,65,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,66,1
0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,67,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,68,1
0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,69,1
0,0,1,0,0,0,0,0,0,0,0,0,-5.809483127522302,-1.6094986352788734,70,1
0,0,1,0,0,1,0,0,0,0,0,0,-0.6153942662021781,0.0,71,1
0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,72,1
0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,73,1
0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,74,1
0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,75,1
0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,76,1
0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,77,1
0,0,1,0,0,1,0,0,0,0,0,0,3.2153691330919005,-0.6153942662021781,78,1
0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,79,1
0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,80,1
0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,81,1
0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,82,1
0,0,1,0,0,0,0,0,0,0,0,0,1.6094986352788734,-0.6153942662021781,83,1
0,0,1,0,0,1,0,1,0,0,0,0,3.2153691330919005,-1.6094986352788734,84,1
0,0,1,0,0,1,0,0,0,0,0,0,0.0,-1.6094986352788734,85,1
0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,86,1
0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,87,1
0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,88,1
0,0,0,0,0,0,0,0,0,0,0,0,1.6094986352788734,-1.6094986352788734,89,1
0,0,1,0,0,0,0,0,0,0,0,0,0.6153942662021781,-0.6153942662021781,90,1
0,0,1,0,0,0,0,1,0,0,0,0,-0.6153942662021781,-0.6153942662021781,91,1
0,0,1,0,0,1,0,0,0,0,0,0,0.6153942662021781,-0.6153942662021781,92,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,93,1
0,0,1,0,0,1,0,0,0,0,0,0,0.6153942662021781,-0.6153942662021781,94,1
0,0,1,0,0,0,0,0,0,0,0,0,0.6153942662021781,-5.809483127522302,95,1
0,0,1,0,0,0,0,1,0,0,0,0,-0.6153942662021781,-10.0,96,1
0,0,1,0,0,1,0,0,0,0,0,0,0.6153942662021781,-5.809483127522302,97,1
0,0,1,0,0,0,0,0,0,0,0,0,3.2153691330919005,-3.2153691330919005,98,1
0,0,1,0,0,1,0,1,0,0,0,0,10.0,-5.809483127522302,99,1
0,0,1,0,0,1,0,1,0,0,0,0,10.0,-3.2153691330919005,100,1
0,0,1,0,0,1,0,0,0,0,0,0,3.2153691330919005,-1.6094986352788734,101,1
0,0,1,0,0,1,0,0,0,0,0,0,0.6153942662021781,-1.6094986352788734,102,1
0,0,1,0,0,1,0,0,0,0,0,0,0.6153942662021781,0.0,103,1
0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,104,1
0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,105,1
0,0,1,0,0,1,0,1,0,0,0,0,-0.6153942662021781,-3.2153691330919005,106,1
0,0,1,0,0,0,0,1,0,0,0,0,-3.2153691330919005,-5.809483127522302,107,1
0,0,1,0,0,1,0,0,0,0,0,0,0.0,-0.6153942662021781,108,1
0,0,1,0,0,0,0,1,0,0,0,0,-0.6153942662021781,-1.6094986352788734,109,1
0,0,1,0,0,1,0,0,0,0,0,0,0.0,-0.6153942662021781,110,1
0,0,1,0,0,1,0,1,0,0,0,0,-0.6153942662021781,0.0,111,1
0,0,1,0,0,1,0,0,0,0,0,0,0.6153942662021781,-1.6094986352788734,112,1
0,0,1,0,0,1,0,1,0,0,0,0,3.2153691330919005,-3.2153691330919005,113,1
0,0,0,0,0,1,0,0,0,0,0,0,1.6094986352788734,0.0,114,1
0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,115,1
0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,116,1
0,0,1,0,0,1,0,0,0,0,0,0,0.6153942662021781,-5.809483127522302,117,1
0,0,1,0,0,1,0,0,0,0,0,0,0.6153942662021781,-3.2153691330919005,118,1
0,0,1,0,0,1,0,0,0,0,0,0,3.2153691330919005,-0.6153942662021781,119,1
0,0,1,0,0,1,0,1,0,0,0,0,-0.6153942662021781,-0.6153942662021781,120,1
0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,121,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,122,1
0,0,1,0,0,1,0,0,0,0,0,0,-3.2153691330919005,3.2153691330919005,123,1
0,0,1,0,0,0,0,0,0,0,0,0,-5.809483127522302,1.6094986352788734,124,1
0,0,1,0,0,1,0,0,0,0,0,0,-0.6153942662021781,0.6153942662021781,125,1
0,0,1,0,0,0,0,0,0,0,0,0,5.809483127522302,-1.6094986352788734,126,1
0,0,1,0,0,1,0,0,0,0,0,0,-0.6153942662021781,0.0,127,1
0,0,1,0,0,0,0,0,0,0,0,0,1.6094986352788734,-0.6153942662021781,128,1
0,0,1,0,0,0,0,0,0,0,0,0,0.6153942662021781,0.0,129,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,130,1
0,0,1,0,0,0,0,0,0,0,0,0,1.6094986352788734,0.0,131,1
0,0,1,0,0,0,0,1,0,0,0,0,3.2153691330919005,0.0,132,1
0,0,1,0,0,0,0,0,0,0,0,0,1.6094986352788734,0.0,133,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,134,1
0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,135,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,136,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,137,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,138,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,139,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,140,1
0,0,1,0,0,0,0,0,0,0,0,0,10.0,-5.809483127522302,141,1
0,0,1,0,0,0,0,0,0,0,0,0,0.6153942662021781,0.0,142,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,143,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,144,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,145,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,146,1
