attack,back,forward,jump,left,right,sneak,sprint,use,drop,inventory,ESC,camera1,camera2,startImage,hotbar
0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1
0,0,1,1,0,0,0,0,0,0,0,0,-5.809483127522302,10.0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.6153942662021781,3,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,4,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,5,1
0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,6,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,7,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,8,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,9,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,10,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,11,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,12,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,13,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,14,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,15,1
0,0,0,1,1,0,0,1,0,0,0,0,0.0,0.0,16,1
0,0,1,1,0,0,0,1,0,0,0,0,5.809483127522302,3.2153691330919005,17,1
0,0,1,1,0,0,0,0,0,0,0,0,1.6094986352788734,1.6094986352788734,18,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,19,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,20,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,21,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,22,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,23,1
0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,24,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,25,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,26,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,27,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,28,1
0,0,1,1,0,0,0,0,0,0,0,0,-0.6153942662021781,-0.6153942662021781,29,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,30,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,31,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,32,1
0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,33,1
0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,34,1
1,0,0,0,0,0,0,0,0,0,0,0,0.6153942662021781,0.0,35,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6153942662021781,36,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,37,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,38,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,39,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,41,1
1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,42,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,43,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,44,1
1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,45,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,46,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,47,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,48,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,49,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,51,1
1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,52,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,54,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,55,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,56,1
0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,57,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,58,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,59,1
0,0,0,0,0,0,0,0,0,0,0,0,5.809483127522302,-3.2153691330919005,60,1
0,0,1,0,0,0,0,0,0,0,0,0,3.2153691330919005,-1.6094986352788734,61,1
0,0,0,0,0,0,0,0,0,0,0,0,3.2153691330919005,-1.6094986352788734,62,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,63,1
0,0,1,0,0,0,0,1,0,0,0,0,0.6153942662021781,0.0,64,1
0,0,1,0,0,0,0,0,0,0,0,0,3.2153691330919005,-1.6094986352788734,65,1
0,0,1,0,0,0,0,0,0,0,0,0,3.2153691330919005,-1.6094986352788734,66,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,67,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,68,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,69,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.6153942662021781,70,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,71,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,72,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,73,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,74,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,75,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,76,1
1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,77,1
1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,78,1
0,0,1,0,0,0,0,0,0,0,0,0,1.6094986352788734,1.6094986352788734,79,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.6153942662021781,80,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,81,1
0,0,1,0,0,0,0,0,0,0,0,0,0.6153942662021781,0.0,82,1
0,0,0,0,0,0,0,0,0,0,0,0,-1.6094986352788734,3.2153691330919005,83,1
1,0,1,0,0,0,0,0,0,0,0,0,0.0,1.6094986352788734,84,1
0,0,0,0,0,0,0,0,0,0,0,0,0.6153942662021781,1.6094986352788734,85,1
