attack,back,forward,jump,left,right,sneak,sprint,use,drop,inventory,ESC,camera1,camera2,startImage,hotbar
0,0,0,0,0,0,0,0,0,0,1,0,1.6094986352788734,0.0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0.6153942662021781,-1.6094986352788734,1,1
0,0,0,0,0,0,0,0,0,0,0,0,-0.6153942662021781,-1.6094986352788734,2,1
0,0,0,0,0,0,0,0,0,0,0,0,-0.6153942662021781,-1.6094986352788734,3,1
0,0,0,0,0,0,0,0,0,0,0,0,-0.6153942662021781,-0.6153942662021781,4,1
0,0,0,0,0,0,0,0,0,0,0,0,-0.6153942662021781,0.6153942662021781,5,1
0,0,0,0,0,0,0,0,0,0,0,0,-3.2153691330919005,-0.6153942662021781,6,1
0,0,0,0,0,0,0,0,0,0,0,0,-0.6153942662021781,-0.6153942662021781,7,1
0,0,0,0,0,0,0,0,0,0,0,0,-0.6153942662021781,-0.6153942662021781,8,1
0,0,0,0,0,0,0,0,0,0,0,0,-0.6153942662021781,0.0,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.6153942662021781,10,1
0,0,0,0,0,0,0,0,0,0,0,0,-3.2153691330919005,0.0,11,1
0,0,0,0,0,0,0,0,0,0,0,0,-0.6153942662021781,0.6153942662021781,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0.6153942662021781,0.0,13,1
0,0,0,0,0,0,0,0,0,0,0,0,0.6153942662021781,0.0,14,1
0,0,0,0,0,0,0,0,0,0,0,0,-3.2153691330919005,1.6094986352788734,15,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.6094986352788734,16,1
0,0,0,0,0,0,0,0,0,0,0,0,5.809483127522302,-3.2153691330919005,17,1
0,0,0,0,0,0,0,0,0,0,0,0,1.6094986352788734,0.0,18,1
0,0,0,0,0,0,0,0,0,0,0,0,-0.6153942662021781,1.6094986352788734,19,1
0,0,0,0,0,0,0,0,0,0,0,0,0.6153942662021781,-1.6094986352788734,20,1
0,0,0,0,0,0,0,0,0,0,0,0,-0.6153942662021781,-0.6153942662021781,21,1
0,0,0,0,0,0,0,0,0,0,0,0,-1.6094986352788734,-0.6153942662021781,22,1
0,0,0,0,0,0,0,0,0,0,0,0,0.6153942662021781,0.0,23,1
0,0,0,0,0,0,0,0,0,0,0,0,1.6094986352788734,0.6153942662021781,24,1
0,0,0,0,0,0,0,0,0,0,0,0,5.809483127522302,1.6094986352788734,25,1
0,0,0,0,0,0,0,0,0,0,0,0,3.2153691330919005,0.0,26,1
1,0,0,0,0,0,0,0,0,0,0,0,1.6094986352788734,0.0,27,1
0,0,0,0,0,0,0,0,0,0,0,0,0.6153942662021781,0.0,28,1
0,0,0,0,0,0,0,0,0,0,0,0,0.6153942662021781,0.0,29,1
0,0,0,0,0,0,0,0,0,0,0,0,0.6153942662021781,0.6153942662021781,30,1
0,0,0,0,0,0,0,0,0,0,0,0,0.6153942662021781,1.6094986352788734,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0.6153942662021781,1.6094986352788734,32,1
0,0,0,0,0,0,0,0,0,0,0,0,0.6153942662021781,1.6094986352788734,33,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6153942662021781,34,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.6153942662021781,35,1
0,0,0,0,0,0,0,0,0,0,0,0,-0.6153942662021781,-1.6094986352788734,36,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.6094986352788734,37,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.6094986352788734,38,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.6094986352788734,39,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.6153942662021781,40,1
