attack,back,forward,jump,left,right,sneak,sprint,use,drop,inventory,ESC,camera1,camera2,startImage,hotbar
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,5
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,2,5
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,3,5
0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,4,5
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,5,5
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,6,5
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,7,5
0,0,1,0,0,0,0,0,0,0,0,0,1.6094986352788734,-1.6094986352788734,8,5
0,0,1,0,0,0,0,0,0,0,0,0,0.6153942662021781,-0.6153942662021781,9,5
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,10,5
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,11,5
0,0,1,0,0,0,0,0,0,0,0,0,1.6094986352788734,-1.6094986352788734,12,5
0,0,1,0,0,0,0,0,0,0,0,0,0.6153942662021781,-1.6094986352788734,13,5
1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,14,5
0,0,1,1,0,0,0,0,0,0,0,0,-3.2153691330919005,-10.0,15,5
1,0,1,0,0,0,0,1,1,0,0,0,-5.809483127522302,-3.2153691330919005,16,5
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,17,5
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,18,5
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,19,5
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,20,5
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,21,5
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,22,5
0,0,1,1,0,0,0,1,0,0,0,0,0.0,1.6094986352788734,23,5
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,24,5
0,0,1,0,0,0,0,1,0,0,0,0,-0.6153942662021781,0.6153942662021781,25,5
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,26,5
